gamma sackin colless beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth max_width rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness diameter eigenvector mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext
laplace_spectrum_g -0.0614986053702391 -0.534010498814247 -0.446399918750482 -0.120804690935896 -0.182538451803067 -0.148604859157913 -0.148604859157913 -0.260985930159119 0.117320126909051 0.130684488402818 -0.115092600740143 0.0966346919546521 0.0694664864537621 0.0876826001316768 -0.0876826001316734 0.295909149004854 0.144687526446652 -0.303729270804397 0.170345333161662 0.271877797496491 1 -0.279427489250705 -0.061922898593676 0.128769024744031 0.5278530405396 0.397124916415332 0.283355270534382 0.00586460294396438 0.0146481488397053 0.353193585267566 0.29333882742958 0.06040235587998 0.019450321293738 -0.065088440746009 -0.40204767395345 0.214466891204962 -0.0277915348821818 -0.0434633469491357 -0.043463346949136 -0.176833138446293 -0.185807261607021 -0.274606252582656 -0.3416067751956 -0.423699290979787 -0.409462569987631 -0.24566924952939 0.27601382635173 0.18703264952731 -0.19572211182994 -0.150075233162365 -0.174506319532684 -0.185807261607117 -0.130169446649673 -0.138871044130404
imbalance_steps 0.128525968411623 0.244488872600053 -0.0274910632120015 0.392217344151993 -0.663322755185934 -0.0772604570163668 -0.0772604570163668 0.117599296947609 0.999621253077528 -0.399869490403999 -0.139938825562992 -0.360577699181924 -0.668921747026043 0.663126863262266 -0.663126863262268 -0.0979570881629462 -0.428594459620824 0.155178503709397 -0.221733160125964 -0.628401182898475 -0.279427489250705 1 0.691171434723151 0.683642736315541 -0.17104889986075 -0.814991146382517 -0.878323556546789 -0.487365317991784 -0.371207354143167 -0.080998038424577 -0.971743245631572 0.281045271649512 -0.668953499140373 0.536337400154606 0.615116978008437 -0.883805996867771 -0.670429302892438 -0.113640893532211 -0.113640893532211 0.0177390874806616 0.056133596988005 0.435847900758793 0.674328921345392 0.669861634959884 0.728405475771673 0.45455438786702 -0.876559777874324 -0.116393219711994 0.15714666262243 0.0981103109097141 0.239149917876867 0.0561335969882584 0.167177867184518 0.045466068745054
j_one -0.0322134160793959 0.0414395405050434 -0.137710830069129 0.660501777423467 -0.439687404527392 -0.0730671511154456 -0.0730671511154456 -0.0142417228602158 -0.427853182419943 -0.309197262942585 -0.0828713189623378 -0.195813734510786 -0.346593391273309 0.28716769911229 -0.287167699112291 0.124298407345684 -0.403227974472104 -0.232964798083319 -0.0263717369747703 -0.389126005512377 -0.061922898593676 0.691171434723151 1 0.342537064830972 0.293808747573774 -0.447954096923931 -0.77230178407885 -0.62523962444906 -0.452488914806062 0.044094645224975 -0.697515768116617 0.27094475146231 -0.283593543593122 0.621543740093143 0.306734719199048 -0.743257764253811 -0.291300869367958 0.0397970801766067 0.0397970801766062 0.0490194947694425 -0.0339120772914152 0.338623364718276 0.32731054701057 0.343368988358648 0.37286533231653 0.169130998275913 -0.479297694627643 -0.175558862984538 0.0993261028317697 -0.0367115920409727 0.233629086917879 -0.0339120772912531 0.139047895496441 -0.143661203699174
b1 -0.00562764223593104 -0.197330405947604 -0.421779703945742 0.170442549611876 -0.945179909018145 -0.0102846022451512 -0.0102846022451512 0.0142434908157641 0.998789321488742 -0.125144001200708 -0.0335223053695757 -0.261775064582003 -0.733598015126267 0.974365171430061 -0.974365171430059 -0.12058448853613 -0.40245683575761 0.197857836218054 -0.0179747494879558 -0.232899703310705 0.128769024744031 0.683642736315541 0.342537064830972 1 0.0936609312127277 -0.521668476813891 -0.459056607407701 -0.460674585996747 -0.459442185874895 0.263602415486104 -0.696768516713568 0.44163307499772 -0.944775152070332 0.499201272819987 0.322089820641283 -0.692683424118279 -0.954589132539114 -0.0687618423247997 -0.0687618423247995 -0.0352042599999455 -0.00632747509826703 0.154011830142621 0.414691768198641 0.343553516223061 0.452755948101639 0.126389507335646 -0.756596965244574 -0.0435749823547158 0.0774388193376656 0.0213542219287119 0.157744775064983 -0.00632747509820097 0.083964161609422 -0.0198526884912248
b2 -0.294999172396272 -0.807710947725309 -0.750651712104131 0.0783297228497622 -0.297002544120013 -0.056891798166062 -0.056891798166062 -0.21426358552446 0.550495531015124 0.315779600550706 -0.0577887013774881 0.222437983610483 0.0855667644754813 -0.0336085674190863 0.0336085674190897 0.405649353293069 0.0893122570438917 -0.443824896124669 0.239795970663723 0.475231347454044 0.5278530405396 -0.17104889986075 0.293808747573774 0.0936609312127277 1 0.593026128334387 0.259640586931069 -0.133979366460522 -0.134516119560206 0.399356303134003 0.203519857628329 0.193751040618512 0.0277844517114976 0.066001488429883 -0.595633062430514 -0.0365990090311042 0.027681994014776 0.105966514443063 0.105966514443063 -0.0616180389251287 -0.269553596856695 -0.425814999263519 -0.501033119146472 -0.571104095128111 -0.555000320412483 -0.529543824354552 0.382156497481008 -0.00746915243670466 -0.257775708180088 -0.303915996658585 -0.195381159663569 -0.269553596856908 -0.203991061359566 -0.333047545946325
area_per_pair -0.268733782523004 -0.612367096579043 -0.364120350646376 -0.300275016442001 0.41138021772849 -0.033367310024312 -0.033367310024312 -0.23401492459182 0.844868673719025 0.490609607115887 0.0223230023473843 0.426207883007851 0.60556274799666 -0.574791238624184 0.574791238624188 0.208773018441028 0.382943919463171 -0.338276382527877 0.270501929846355 0.718935200282552 0.397124916415332 -0.814991146382517 -0.447954096923931 -0.521668476813891 0.593026128334387 1 0.883967088806132 0.345417909983239 0.236064151325698 0.260232706616662 0.860925942605253 -0.0951601525623787 0.523646187207894 -0.41630834955626 -0.805172828511204 0.668318234870502 0.533470014319043 0.0665321988509096 0.0665321988509095 -0.120319472305203 -0.219080389455522 -0.641384466969815 -0.781429979579424 -0.831997726190983 -0.871649299228558 -0.607249893333768 0.919424927291329 0.147471480280203 -0.332300936641145 -0.249532981574553 -0.398779102960749 -0.219080389455821 -0.305228709743342 -0.185332276292437
average_leaf_depth -0.154522081132891 -0.453771480628073 -0.201936594887067 -0.438582474869903 0.442784283349394 0.0276429931047464 0.0276429931047464 -0.159980716199674 0.810900450024265 0.510427871915259 0.0920204192425373 0.363136899144081 0.540340440789411 -0.465794135441392 0.465794135441395 0.0377127870497755 0.379411170936297 -0.12530995949583 0.27623068765507 0.710476670069016 0.283355270534382 -0.878323556546789 -0.77230178407885 -0.459056607407701 0.259640586931069 0.883967088806132 1 0.430224505649625 0.277358214969799 0.23879791223409 0.905343353514701 -0.107542624260615 0.426654903249306 -0.482007701374688 -0.679862936151152 0.780034927926148 0.442800217681488 0.043031628859312 0.0430316288593122 -0.107470893469277 -0.150447032304894 -0.604119189827001 -0.676059014686004 -0.725864315983224 -0.76345909047894 -0.537379871089346 0.811786741863569 0.183545982412198 -0.269809931854352 -0.159559303283947 -0.35383548094439 -0.150447032305195 -0.257082468427826 -0.0792202569875294
i_stat -0.0964117179118272 -0.0232386256750188 0.0941154148745318 -0.671376071077536 0.397089017496076 0.0352290786443557 0.0352290786443557 -0.089770396756873 0.0458251257746261 0.10455435932973 0.085339775397918 0.41768946591891 0.507578185981936 -0.455750181381267 0.455750181381267 -0.00190357340013675 0.744531444786363 0.0533333193445185 -0.0714093683792021 0.23087163578618 0.00586460294396438 -0.487365317991784 -0.62523962444906 -0.460674585996747 -0.133979366460522 0.345417909983239 0.430224505649625 1 0.861317717141355 -0.238703383140649 0.497047286169317 -0.288747099452317 0.481524294736511 -0.93902738987356 -0.146495627616683 0.472976900679447 0.470217545744352 0.0107457210691619 0.0107457210691622 -0.0625306807380309 0.119502173273611 -0.225711260060865 -0.15710108942021 -0.158408669102841 -0.189728767236824 -0.128868785339165 0.44514106292135 0.108169759111141 -0.0395378703979818 0.03098057773709 -0.216264435146711 0.119502173273554 -0.14903363520571 0.132702266548814
ew_colless -0.0875590927810567 0.00270358406762567 0.0931890152460223 -0.523489173763985 0.355305648288525 0.0184811713180642 0.0184811713180642 -0.0528828737576004 -0.0219552713859682 0.0161879205448127 0.02446731629409 0.316744261134618 0.436399242419629 -0.496309639891366 0.496309639891366 0.269195454033426 0.921209914614659 0.0190150059431022 -0.122245923758728 0.125738219209748 0.0146481488397053 -0.371207354143167 -0.452488914806062 -0.459442185874895 -0.134516119560206 0.236064151325698 0.277358214969799 0.861317717141355 1 -0.27810026157478 0.365837015705682 -0.279495336543996 0.556191230981077 -0.946331141067819 -0.108739296821279 0.351122017174884 0.534200275624161 -0.00430190564150886 -0.00430190564150845 -0.0376274204010354 0.123925978680502 -0.103093489987405 -0.119854036642117 -0.113968098745812 -0.141893228985646 -0.010241972699009 0.34005532559243 0.0441885039213889 -0.0100203007306042 0.0870985260158378 -0.166273451334723 0.123925978680527 -0.0676549151273642 0.178548007549644
max_del_width -0.0908799006198639 -0.577711758234437 -0.619557059923075 -0.0320490074363911 -0.337639553882931 -0.0609332800290312 -0.0609332800290312 -0.184049870730845 0.9320187757622 0.25533722711659 0.233394678582362 0.125407798638591 -0.016671245292719 0.21463592253554 -0.214635922535536 -0.0698068596900653 -0.0930750209323141 -0.170554819405265 0.647943759723773 0.320499300395869 0.353193585267566 -0.080998038424577 0.044094645224975 0.263602415486104 0.399356303134003 0.260232706616662 0.23879791223409 -0.238703383140649 -0.27810026157478 1 0.0637886986517812 0.811556552892298 -0.188925538616059 0.19766157130664 -0.137558026082057 -0.172141015472493 -0.226997788139401 0.000750223211188299 0.000750223211188466 -0.173693201247549 -0.209751066337321 -0.355153063469841 -0.157030934103292 -0.243757069525954 -0.172272359639948 -0.271139898030512 0.021827709654031 0.0553356584397896 -0.193678828721988 -0.183419251771484 -0.138935926932963 -0.209751066337577 -0.152301191018051 -0.17459469285269
max_depth -0.0979913602016406 -0.260623908137052 0.0181032259401287 -0.407895337815576 0.678455471878073 0.0336775233530403 0.0336775233530403 -0.131084926460929 0.766806768207147 0.423721065277913 0.108175226476223 0.356389664572083 0.668036683130294 -0.669214562307346 0.669214562307348 0.0852163732253515 0.42872477565228 -0.180784016216243 0.221758926381244 0.625770584614502 0.29333882742958 -0.971743245631572 -0.697515768116617 -0.696768516713568 0.203519857628329 0.860925942605253 0.905343353514701 0.497047286169317 0.365837015705682 0.0637886986517812 1 -0.284096619330744 0.674626022738534 -0.545434527261179 -0.631912170660205 0.905208359963516 0.673070288898899 0.0781893026658705 0.0781893026658703 -0.0482409569452462 -0.104293252003582 -0.479568621576116 -0.690900290636873 -0.688364983044224 -0.748640529237727 -0.473689247884533 0.930398710708044 0.145172358079164 -0.208855066417138 -0.132659676093376 -0.287073097484337 -0.104293252003825 -0.20270477594125 -0.0739349329796285
max_width -0.0715947547394533 -0.34793704468297 -0.500677397666125 0.108665783225942 -0.512011154069664 -0.0582644996209282 -0.0582644996209282 -0.1673412634006 0.982914499406592 0.0637977799597806 0.346835419508402 0.062254777103787 -0.165171630762164 0.419062620152252 -0.419062620152249 -0.262032779245458 -0.132124135082449 -0.124803823106887 0.642550328083263 0.067322225897535 0.06040235587998 0.281045271649512 0.27094475146231 0.44163307499772 0.193751040618512 -0.0951601525623787 -0.107542624260615 -0.288747099452317 -0.279495336543996 0.811556552892298 -0.284096619330744 1 -0.373495510574104 0.263577644977233 0.276096899685465 -0.520008628025196 -0.430446689873849 -0.00567956256443387 -0.00567956256443353 -0.198915752087039 -0.110773476864209 -0.165121561163389 0.228117686386694 0.156722826244423 0.25669008965131 -0.139586819297851 -0.312684553993383 -0.0284569414135404 -0.075239832077552 -0.121237974496715 -0.0191619447606714 -0.110773476864373 -0.0803043478178078 -0.127365608635222
rogers 0.0163848943418528 0.060491273804056 0.26697583913463 -0.207268691809279 0.826498863587509 -0.00686193354471284 -0.00686193354471284 -0.00650845853840639 0.997825319073481 0.150624404591295 0.0579037427483219 0.225373869942015 0.655829687616543 -0.946666153234136 0.946666153234136 0.320598032116491 0.560004609683977 -0.239600239111944 0.0796577324118949 0.255086558784301 0.019450321293738 -0.668953499140373 -0.283593543593122 -0.944775152070332 0.0277844517114976 0.523646187207894 0.426654903249306 0.481524294736511 0.556191230981077 -0.188925538616059 0.674626022738534 -0.373495510574104 1 -0.568632888252044 -0.338117705978276 0.621901183229264 0.987795857138699 0.068298422962453 0.0682984229624527 0.0390523256276878 -0.0328877690567652 -0.162169983155611 -0.443817929043955 -0.371739371306593 -0.467878616434824 -0.157372035247519 0.733765883536648 0.0661511422286396 -0.10056445317003 -0.0242127183455477 -0.159439584537718 -0.0328877690568284 -0.0628090082672513 0.00358928403539235
stairs2 0.120358708455815 0.0902796227888307 -0.0430064855020539 0.652085323818483 -0.410286689486146 -0.0406867932364182 -0.0406867932364182 0.105474064807582 -0.10389480626871 -0.140244077359495 -0.0760505020810637 -0.374598422630206 -0.508999277968434 0.51650312643819 -0.516503126438192 -0.151320572018558 -0.902408528029273 -0.00660629699054562 0.0512831461017456 -0.287853036867431 -0.065088440746009 0.536337400154606 0.621543740093143 0.499201272819987 0.066001488429883 -0.41630834955626 -0.482007701374688 -0.93902738987356 -0.946331141067819 0.19766157130664 -0.545434527261179 0.263577644977233 -0.568632888252044 1 0.210085416248503 -0.495838823898196 -0.545454604845538 -0.0230569746596403 -0.0230569746596407 0.0415738090476332 -0.110458122386494 0.25279635285735 0.217623328663442 0.22527728947791 0.258492743339364 0.174424941728359 -0.500799070144693 -0.0741697638183322 0.0584242126119967 -0.056356298967318 0.243872741406661 -0.110458122386443 0.123785469211477 -0.159963065708857
tot_coph 0.26047034510753 0.675482438464401 0.464378645621383 0.183394248803306 -0.220318783213363 -0.0238789784854339 -0.0238789784854339 0.0220313030066529 0.932783786259386 -0.435373064136555 0.1454369602025 -0.229850868660638 -0.33659953335811 0.417825582877852 -0.417825582877856 -0.43523750490684 -0.234469277824004 0.106927996076042 -0.0579093356239362 -0.613823771608277 -0.40204767395345 0.615116978008437 0.306734719199048 0.322089820641283 -0.595633062430514 -0.805172828511204 -0.679862936151152 -0.146495627616683 -0.108739296821279 -0.137558026082057 -0.631912170660205 0.276096899685465 -0.338117705978276 0.210085416248503 1 -0.522066613547942 -0.368303985346111 -0.0359896890033121 -0.0359896890033119 0.0470259989650116 0.204714177427117 0.440220755402845 0.944325452884046 0.974097979515394 0.978653476458608 0.406617340551406 -0.697923575995456 -0.151903914589368 0.259397343510049 0.192589942525793 0.274498806237938 0.204714177427405 0.207304676312786 0.152936738336327
var_depth 0.0292313775848108 0.0159392582507954 0.2842189431077 -0.350719693806846 0.771563591542089 0.053828072253246 0.053828072253246 -0.016625349402711 0.595419945144438 0.286833837246441 0.0236092628819375 0.200325545744373 0.55733993056554 -0.625388079043611 0.625388079043612 0.0191520685349711 0.318144479575825 -0.0263402075304006 -0.00100322932370983 0.424701680009621 0.214466891204962 -0.883805996867771 -0.743257764253811 -0.692683424118279 -0.0365990090311042 0.668318234870502 0.780034927926148 0.472976900679447 0.351122017174884 -0.172141015472493 0.905208359963516 -0.520008628025196 0.621901183229264 -0.495838823898196 -0.522066613547942 1 0.628802956238336 0.0473835456078556 0.0473835456078556 0.0129338407641914 -0.0205326347808089 -0.284902442669097 -0.595732483444173 -0.561721779357957 -0.626204577783324 -0.256097749175229 0.822143344322543 0.1011738289994 -0.111576145422437 -0.0317431506350608 -0.193333392345469 -0.0205326347809477 -0.108847527828098 0.0200519960842328
symmetry_nodes -0.00523100659139119 0.0695624105426037 0.282110874942432 -0.179236952383633 0.837920316805421 -0.0126481815894504 -0.0126481815894504 0.000789966131673701 0.998123110243406 0.152488987688545 0.00568356751227723 0.237748097304124 0.661046211987822 -0.966324834598184 0.966324834598184 0.347492550549075 0.520765403320826 -0.239360458499637 0.0247074452574928 0.256042394952867 -0.0277915348821818 -0.670429302892438 -0.291300869367958 -0.954589132539114 0.027681994014776 0.533470014319043 0.442800217681488 0.470217545744352 0.534200275624161 -0.226997788139401 0.673070288898899 -0.430446689873849 0.987795857138699 -0.545454604845538 -0.368303985346111 0.628802956238336 1 0.0561239416513002 0.0561239416512999 0.0469587675789255 -0.0443831176897703 -0.171560959956468 -0.45438791212814 -0.383168812669979 -0.490187677616851 -0.157924924937921 0.736866919263663 0.070155628412674 -0.113485041124081 -0.0398215490367972 -0.171963535025676 -0.0443831176898348 -0.0771257750796775 -0.0111623279508257
mpd 0.185400612241423 -0.0174013791346566 0.00756762703655936 0.107181826728131 0.0538078935521175 0.91033548965768 0.91033548965768 0.0884048097153457 0.229612738340372 0.249009930938363 0.681134497630957 0.0405855861349594 0.0507034699919392 -0.0648569710988276 0.0648569710988276 -0.0548213954540775 0.054519085406201 -0.14024901191491 0.16948062851048 0.605498794081444 -0.0434633469491357 -0.113640893532211 0.0397970801766067 -0.0687618423247997 0.105966514443063 0.0665321988509096 0.043031628859312 0.0107457210691619 -0.00430190564150886 0.000750223211188299 0.0781893026658705 -0.00567956256443387 0.068298422962453 -0.0230569746596403 -0.0359896890033121 0.0473835456078556 0.0561239416513002 1 1 0.711101838633067 0.754635645631986 0.504189637116238 -0.0405475536565251 -0.0134038569543672 -0.0488164230362471 -0.548832162017444 0.0710162283749483 -0.0377462555748885 0.835696261948008 0.654419951995069 0.808736281295034 0.754635645631735 0.670535374900957 0.525954477389212
psv 0.185400612241423 -0.0174013791346564 0.00756762703655941 0.107181826728131 0.0538078935521175 0.91033548965768 0.91033548965768 0.0884048097153454 0.229612738340372 0.249009930938362 0.681134497630957 0.0405855861349594 0.0507034699919391 -0.0648569710988273 0.0648569710988274 -0.0548213954540781 0.0545190854062014 -0.14024901191491 0.16948062851048 0.605498794081444 -0.043463346949136 -0.113640893532211 0.0397970801766062 -0.0687618423247995 0.105966514443063 0.0665321988509095 0.0430316288593122 0.0107457210691622 -0.00430190564150845 0.000750223211188466 0.0781893026658703 -0.00567956256443353 0.0682984229624527 -0.0230569746596407 -0.0359896890033119 0.0473835456078556 0.0561239416512999 1 1 0.711101838633067 0.754635645631987 0.504189637116239 -0.040547553656525 -0.0134038569543671 -0.0488164230362469 -0.548832162017444 0.071016228374948 -0.0377462555748885 0.835696261948008 0.654419951995069 0.808736281295034 0.754635645631736 0.670535374900958 0.525954477389213
vpd 0.424264084625484 0.17845054506668 0.176987168889044 0.156241698220543 0.0619621946426622 0.825447572271471 0.825447572271471 0.480867434643352 0.0287438320204229 0.34548337305711 0.309116678355912 -0.0460733974535755 -0.0664303334076019 -0.02081031480903 0.0208103148090283 0.0465403452043089 -0.0217145688255583 0.280494552046213 -0.114043104377003 0.35121347169335 -0.176833138446293 0.0177390874806616 0.0490194947694425 -0.0352042599999455 -0.0616180389251287 -0.120319472305203 -0.107470893469277 -0.0625306807380309 -0.0376274204010354 -0.173693201247549 -0.0482409569452462 -0.198915752087039 0.0390523256276878 0.0415738090476332 0.0470259989650116 0.0129338407641914 0.0469587675789255 0.711101838633067 0.711101838633067 1 0.533052544807035 0.537039667903376 0.0316173717637184 0.0912433558238464 0.0597637272694355 -0.271652479017916 -0.0503277315791808 -0.0698990985517444 0.636954613562307 0.658117660180152 0.661332974400375 0.53305254480703 0.742504384844994 0.479658421933977
mntd 0.0159573470367831 0.231604447140474 0.196602861656094 0.0416870862582249 0.0497397149350866 0.734988843880197 0.734988843880197 -0.0594408660870346 -0.280507065637443 -0.168252821075565 0.595343412974393 -0.0331903071190452 -0.0280378381769772 0.0294098025310953 -0.0294098025310964 -0.209157034642512 0.0504854207043788 0.0341317579331632 -0.129001653070739 0.243305870662788 -0.185807261607021 0.056133596988005 -0.0339120772914152 -0.00632747509826703 -0.269553596856695 -0.219080389455522 -0.150447032304894 0.119502173273611 0.123925978680502 -0.209751066337321 -0.104293252003582 -0.110773476864209 -0.0328877690567652 -0.110458122386494 0.204714177427117 -0.0205326347808089 -0.0443831176897703 0.754635645631986 0.754635645631987 0.533052544807035 1 0.690979006246028 0.177895651147053 0.218652765243671 0.209254164516684 -0.22390107664502 -0.140518994603322 -0.0576371698156388 0.939331060340332 0.796869036735527 0.723705607020952 1 0.644058270783672 0.767555153789549
j_stat 0.3468372884003 0.512558611510375 0.39027679879064 0.402424833673702 -0.0654063260550558 0.535488134003468 0.535488134003468 0.237432179343997 -0.442881869554777 -0.260959406438798 0.208794665690621 -0.3702666119242 -0.340775401204835 0.204243540284194 -0.204243540284197 -0.0762288281555445 -0.201115941851204 0.199265869542803 -0.224655139036186 -0.213499521713299 -0.274606252582656 0.435847900758793 0.338623364718276 0.154011830142621 -0.425814999263519 -0.641384466969815 -0.604119189827001 -0.225711260060865 -0.103093489987405 -0.355153063469841 -0.479568621576116 -0.165121561163389 -0.162169983155611 0.25279635285735 0.440220755402845 -0.284902442669097 -0.171560959956468 0.504189637116238 0.504189637116239 0.537039667903376 0.690979006246028 1 0.3970797155305 0.46970766098193 0.474552442757731 0.124065595105716 -0.495956493703709 -0.12302546461711 0.823781891354429 0.73499992797546 0.842940951006071 0.690979006246184 0.799024008823675 0.595528033355472
rquartet 0.228006611558458 0.598708674981304 0.392414075651716 0.167859467729678 -0.32455302570381 -0.0393015007374278 -0.0393015007374278 -0.0234578184665788 0.88473587522935 -0.404620519290459 -0.0199816720858226 -0.214808327169016 -0.359986023900338 0.471924896841208 -0.471924896841211 -0.378113930831249 -0.226246933382877 0.0754034695032483 -0.142450283256135 -0.584863684403727 -0.3416067751956 0.674328921345392 0.32731054701057 0.414691768198641 -0.501033119146472 -0.781429979579424 -0.676059014686004 -0.15710108942021 -0.119854036642117 -0.157030934103292 -0.690900290636873 0.228117686386694 -0.443817929043955 0.217623328663442 0.944325452884046 -0.595732483444173 -0.45438791212814 -0.0405475536565251 -0.040547553656525 0.0316173717637184 0.177895651147053 0.3970797155305 1 0.978541750654711 0.959192847046313 0.364525473130349 -0.73863243761999 -0.162699170982121 0.226752932094998 0.167910194351044 0.240879136824742 0.177895651147346 0.18147978221674 0.132317156964283
wiener 0.26486123672071 0.697740148798286 0.489828765215821 0.196489962002006 -0.24418143487659 -0.00379764690397621 -0.00379764690397621 0.043078912999478 0.939405156223574 -0.444607589971661 0.0429354886583893 -0.24536543854718 -0.364585029217438 0.420698363924032 -0.420698363924037 -0.373391320620398 -0.246517642289253 0.109834218179582 -0.173036814929518 -0.632058208127002 -0.423699290979787 0.669861634959884 0.343368988358648 0.343553516223061 -0.571104095128111 -0.831997726190983 -0.725864315983224 -0.158408669102841 -0.113968098745812 -0.243757069525954 -0.688364983044224 0.156722826244423 -0.371739371306593 0.22527728947791 0.974097979515394 -0.561721779357957 -0.383168812669979 -0.0134038569543672 -0.0134038569543671 0.0912433558238464 0.218652765243671 0.46970766098193 0.978541750654711 1 0.979202572387448 0.422645097510642 -0.730580205978299 -0.170175618127455 0.276756548920275 0.205482542245525 0.292745419164309 0.218652765243978 0.222232878291762 0.162233695575227
max_betweenness 0.222132337847457 0.631473187665258 0.390516009947591 0.20506558475428 -0.353727559507972 -0.0155786949285657 -0.0155786949285657 0.0550066030281509 0.950892070676059 -0.456068180336293 0.073996277165395 -0.265792497234919 -0.437448870787091 0.526387613491687 -0.526387613491691 -0.384340486558532 -0.270183193938005 0.166304661689113 -0.142321512349317 -0.651182275198688 -0.409462569987631 0.728405475771673 0.37286533231653 0.452755948101639 -0.555000320412483 -0.871649299228558 -0.76345909047894 -0.189728767236824 -0.141893228985646 -0.172272359639948 -0.748640529237727 0.25669008965131 -0.467878616434824 0.258492743339364 0.978653476458608 -0.626204577783324 -0.490187677616851 -0.0488164230362471 -0.0488164230362469 0.0597637272694355 0.209254164516684 0.474552442757731 0.959192847046313 0.979202572387448 1 0.43921166932427 -0.798122283648542 -0.167937749283787 0.270424113845965 0.198517571160981 0.290444456072729 0.209254164516997 0.219625127187111 0.153935075334784
max_closeness 0.0422445606157113 0.490876129009101 0.372992475981226 0.00907897177510314 -0.0357404948966637 -0.449854308265225 -0.449854308265225 0.114481686253049 -0.397326210439665 -0.582233827253628 -0.312751032958715 -0.271043230314792 -0.279978412228758 0.165741733008108 -0.165741733008111 -0.0273546551532323 -0.220549458934601 0.269810991276084 -0.359029083643476 -0.853797680933931 -0.24566924952939 0.45455438786702 0.169130998275913 0.126389507335646 -0.529543824354552 -0.607249893333768 -0.537379871089346 -0.128868785339165 -0.010241972699009 -0.271139898030512 -0.473689247884533 -0.139586819297851 -0.157372035247519 0.174424941728359 0.406617340551406 -0.256097749175229 -0.157924924937921 -0.548832162017444 -0.548832162017444 -0.271652479017916 -0.22390107664502 0.124065595105716 0.364525473130349 0.422645097510642 0.43921166932427 1 -0.47722131392813 0.0228192116703741 -0.232652332637029 -0.169534407927639 -0.222952250774878 -0.223901076644718 -0.179789323743525 -0.119600574942364
diameter -0.16123240723925 -0.312350758608574 -0.0392758335113839 -0.295859879804896 0.688650275773086 -0.0207354412651661 -0.0207354412651661 -0.166515687523819 0.776622787665962 0.380702244857685 0.0274285585923009 0.394488057927348 0.706475295823393 -0.755652890828816 0.755652890828817 0.161333176730736 0.412743311929854 -0.288205352844074 0.16473658861327 0.583633347146847 0.27601382635173 -0.876559777874324 -0.479297694627643 -0.756596965244574 0.382156497481008 0.919424927291329 0.811786741863569 0.44514106292135 0.34005532559243 0.021827709654031 0.930398710708044 -0.312684553993383 0.733765883536648 -0.500799070144693 -0.697923575995456 0.822143344322543 0.736866919263663 0.0710162283749483 0.071016228374948 -0.0503277315791808 -0.140518994603322 -0.495956493703709 -0.73863243761999 -0.730580205978299 -0.798122283648542 -0.47722131392813 1 0.115596116967541 -0.256061167681303 -0.17165725552847 -0.339782141953812 -0.140518994603536 -0.236588312353491 -0.112233758330277
eigenvector 0.130218096322215 -0.141061523354152 -0.105919233720566 -0.227494240976896 0.0309120849364895 -0.0639934307417327 -0.0639934307417327 -0.170879207904014 0.19557948102817 -0.0285881902953762 -0.00287705394639575 0.177374287123244 0.0764330479328543 -0.0576366633262052 0.0576366633262059 0.0898580004947017 0.0713182636431642 -0.0852540015733611 0.156449890278729 0.076135139135193 0.18703264952731 -0.116393219711994 -0.175558862984538 -0.0435749823547158 -0.00746915243670466 0.147471480280203 0.183545982412198 0.108169759111141 0.0441885039213889 0.0553356584397896 0.145172358079164 -0.0284569414135404 0.0661511422286396 -0.0741697638183322 -0.151903914589368 0.1011738289994 0.070155628412674 -0.0377462555748885 -0.0377462555748885 -0.0698990985517444 -0.0576371698156388 -0.12302546461711 -0.162699170982121 -0.170175618127455 -0.167937749283787 0.0228192116703741 0.115596116967541 1 -0.0805943053588206 0.128678706311535 -0.0969532308238495 -0.0576371698157698 0.0327864861505245 0.178617562487698
mean_branch_length 0.177192091804335 0.276208728639262 0.215855960551966 0.178884984958411 -0.0225269917752608 0.821133228143466 0.821133228143466 0.0728228147771877 -0.296500044121363 -0.103447227383379 0.590516908159774 -0.134016850966748 -0.140803732451756 0.116736010052665 -0.116736010052666 -0.164207526817664 -0.0611372060613747 0.0532788831556772 -0.0652262799013852 0.228299114860856 -0.19572211182994 0.15714666262243 0.0993261028317697 0.0774388193376656 -0.257775708180088 -0.332300936641145 -0.269809931854352 -0.0395378703979818 -0.0100203007306042 -0.193678828721988 -0.208855066417138 -0.075239832077552 -0.10056445317003 0.0584242126119967 0.259397343510049 -0.111576145422437 -0.113485041124081 0.835696261948008 0.835696261948008 0.636954613562307 0.939331060340332 0.823781891354429 0.226752932094998 0.276756548920275 0.270424113845965 -0.232652332637029 -0.256061167681303 -0.0805943053588206 1 0.824579261675662 0.916356282573183 0.939331060340287 0.795646545136907 0.713626921548646
