gamma sackin colless beta blum crown_age tree_height pigot_rho number_of_lineages nltt_base phylogenetic_div avg_ladder max_ladder cherries il_number pitchforks stairs laplace_spectrum_a laplace_spectrum_p laplace_spectrum_e laplace_spectrum_g imbalance_steps j_one b1 b2 area_per_pair average_leaf_depth i_stat ew_colless max_del_width max_depth max_width rogers stairs2 tot_coph var_depth symmetry_nodes mpd psv vpd mntd j_stat rquartet wiener max_betweenness max_closeness diameter eigenvector mean_branch_length var_branch_length mean_branch_length_int mean_branch_length_ext var_branch_length_int var_branch_length_ext
laplace_spectrum_g -0.581127078312778 -0.515235980503154 -0.349838086803402 0.109213691013553 -0.269374745062698 -0.092050864611602 -0.256012820874148 -0.188682955002945 -0.186286233683012 -0.845207815584774 0.320452990866596 -0.233754655307246 0.0824029054721389 -0.132165209977491 0.13216520997749 0.263933781473635 0.343922422935142 -0.879556023898987 -0.263499636302995 0.233539030838925 1 -0.1301330884629 -0.0198541306835409 0.0111633407372879 0.64377992514231 0.143319523611765 0.119034320302216 0.137338921397262 0.0307049221850578 -0.144529667112603 0.0740878582689544 0.100442089633417 0.18229088994408 -0.189613480017795 -0.0911013849794021 -0.0442409567666905 0.234334881520354 0.367547058855502 0.367547058855498 -0.373471607694742 0.740997053441529 -0.236828272760369 -0.0504494188695006 -0.0384742955915673 -0.103239478521844 -0.37299226800654 -0.0738158420860533 0.361612380708889 0.558215135022953 -0.0877383283771171 -0.119566935771064 0.741000507469869 -0.325756379025549 -0.0246218922424351
imbalance_steps 0.605260949693071 0.438727555725284 -0.078992896298609 0.261161045009822 -0.409939024708348 0.0680926949730347 0.274824875835253 0.266177491353811 0.999313085597324 -0.0687588243256124 0.26929695250712 -0.129051197239735 -0.301579779890036 -0.113225743156847 0.113225743156848 0.676767017954475 -0.0251340811944613 0.193902920972328 0.779900126575624 -0.694871850405487 -0.1301330884629 1 0.898707051181327 0.0847855897251364 0.322166305966957 -0.927277772560228 -0.934230164610402 -0.0415785467596129 0.602035567748648 -0.226496484479492 -0.970087512915364 -0.156961800000644 0.0549184926754899 0.149584921749681 0.56823848887966 -0.93750916695515 0.053364500496631 0.360190112885897 0.360190112885899 0.389431278838724 -0.279626838054008 0.850139372455108 0.41976052484291 0.624588685139407 0.788351277061845 0.491011868965584 -0.735017765963823 -0.377487571510919 0.211942072106204 0.415899475820451 0.750933533694523 -0.27962517799332 0.727583514031998 -0.186091949428172
j_one 0.547035708673967 0.34838375438735 -0.128984779297204 0.522009533734495 -0.226998340447025 -0.106593285775026 0.184442648765115 0.242236468481368 -0.545797194520686 -0.0977594459654787 0.012780758503336 -0.320247698106466 -0.342610405292386 -0.228049810836524 0.228049810836524 0.68255897666006 -0.128961532241241 0.071983248636036 0.679501419121767 -0.757284372353612 -0.0198541306835409 0.898707051181327 1 -0.0678282873988773 0.332081035973861 -0.820433727748665 -0.934111379234246 -0.22017857331373 0.508360639660121 -0.337392944221906 -0.885381439113609 -0.321230119181505 0.184538471805554 0.290104254886851 0.320759749330173 -0.945637730365562 0.175931322183754 0.192392384007414 0.192392384007416 0.199807711907657 -0.376508490371461 0.788743867011299 0.447588205608234 0.547045374048456 0.670411958566431 0.602118277422677 -0.60903293588702 -0.53609680368173 0.0820435508686513 0.191744832776274 0.673807820088869 -0.376505590621906 0.645279672283643 -0.419189355428096
b1 -0.407961356258087 0.506961597481129 0.643006282567427 0.289638859041937 -0.857532617308138 0.112034616268414 0.120393601845437 -0.490014853153875 0.999277828660061 -0.249553648793662 0.703821823590295 -0.465562799971065 -0.48100211649585 0.958849140017883 -0.958849140017883 -0.472019623515449 -0.484271689119786 -0.0227013424820971 -0.115507176860738 0.191520646718039 0.0111633407372879 0.0847855897251364 -0.0678282873988773 1 -0.139745475657436 -0.151941485942454 0.17947798805051 -0.601086226331843 -0.454865536854219 0.863062027916849 -0.101937935656203 0.937884919216582 -0.958869693153438 0.539460633797172 0.786329744086866 -0.00912409515291045 -0.94211136541288 0.112324433576753 0.112324433576748 0.00884599056542518 0.268922666509116 0.0253304730528071 -0.72817514727794 -0.455686197288732 -0.276176782085949 -0.0617007485335052 -0.648461458010498 -0.194098964628957 0.339800676093395 0.171555238953152 0.194703358557379 0.268924287183578 0.0816609744278481 0.102836619275091
b2 0.0624515758404761 -0.599928467919862 -0.786626514334056 0.205386060516211 -0.288547473216347 0.422142356421774 0.375658943744234 0.327624629238602 0.911973921238134 -0.435786856789689 0.492703077232507 -0.326182131817918 -0.293315888989502 -0.321631348937897 0.321631348937897 0.626919485102494 0.109739977754009 -0.410618978297314 0.0705388142673795 0.127136697981038 0.64377992514231 0.322166305966957 0.332081035973861 -0.139745475657436 1 -0.367258538207043 -0.387145698230211 0.116622890281248 0.113015676440849 -0.362946030265216 -0.383708734410609 -0.226747822763256 0.375198079377099 -0.0110418599566886 -0.0432945654591958 -0.363285276215794 0.34841097343533 0.764097440632938 0.764097440632936 0.0799219952893408 0.66489924164273 0.1759719438329 0.562528776832765 0.649436350231148 0.555087565359917 -0.128124553187134 -0.357846556088552 -0.138648123414542 0.769244443858162 0.351174138592545 0.33299920915113 0.664900086699242 0.104727173048075 0.188158233742294
area_per_pair -0.661694989754262 -0.440713874520244 0.0960882250159571 -0.432681314055605 0.460920337680644 -0.174532251872781 -0.437292299151965 -0.421448659321794 0.961818365440207 0.0336265208439892 -0.353938922280612 0.24903547040208 0.448663656519944 0.0303961560245714 -0.0303961560245722 -0.700247135760198 0.189466815421683 -0.125346715496932 -0.54936465510686 0.642168557136627 0.143319523611765 -0.927277772560228 -0.820433727748665 -0.151941485942454 -0.367258538207043 1 0.918984998188504 0.187192034016923 -0.391039453527018 0.248248394269455 0.967945006383092 0.141358232183023 -0.00800504901160462 -0.283948194733821 -0.616209328594435 0.871972324326242 0.00700887463829432 -0.360124158459376 -0.360124158459378 -0.439647428471468 0.180320880728693 -0.741860421167175 -0.456927937620321 -0.687997527613777 -0.854169342874585 -0.616594578911729 0.82507035061324 0.472314535060491 -0.279627226583971 -0.454226560648745 -0.713693860985875 0.180321426627807 -0.586506653531457 -0.0695701107938132
average_leaf_depth -0.732725086345652 -0.292765051736171 0.272262367165295 -0.380405101933098 0.174286154585673 -0.0192899972646689 -0.293042955273098 -0.453131973436192 0.892863990664503 0.00204734999559796 -0.0615863845824238 0.13113004421872 0.268031607427014 0.35256688771629 -0.35256688771629 -0.825720253472648 0.0212125070949955 -0.127612892555947 -0.661418426935854 0.769710568448377 0.119034320302216 -0.934230164610402 -0.934111379234246 0.17947798805051 -0.387145698230211 0.918984998188504 1 0.0311748305759639 -0.591218414015344 0.490377439300633 0.947654284716707 0.441062645781247 -0.315409531277448 -0.130954737437243 -0.333878668452677 0.936066213781388 -0.300185377250602 -0.26238010815 -0.262380108150003 -0.334264490806171 0.345033014574048 -0.772144914102794 -0.645523537806594 -0.769006952018244 -0.880011193484803 -0.647312019793855 0.598688392542554 0.450368295802954 -0.102788925090278 -0.300958295174156 -0.655338202316774 0.345032366744649 -0.606552368360253 0.17817095112662
i_stat 0.0711812285922134 -0.408608275863231 -0.438354913335639 -0.83828499255595 0.389897186779015 -0.0765949293663693 -0.344128668907176 0.135858994261672 -0.509146726248537 -0.103720041826238 -0.162799790314107 0.853993444352354 0.777584563662234 -0.669282588163101 0.6692825881631 0.339580840952376 0.90660760648161 -0.102631227421469 0.190385303543099 -0.0168865468966063 0.137338921397262 -0.0415785467596129 -0.22017857331373 -0.601086226331843 0.116622890281248 0.187192034016923 0.0311748305759639 1 0.679961904467347 -0.503001404333918 0.0971368380181352 -0.403466304927653 0.631750313174856 -0.955026061050949 -0.301878292521532 0.0756653607060149 0.677113301520535 0.115341651390812 0.115341651390816 -0.00150006038621082 0.0852763297213669 -0.106895336560902 0.374101752450894 0.297139080618715 0.200307059010045 -0.343003509736825 0.478067880866106 0.772690604349027 -0.0817480950027324 -0.00172565804752868 -0.26181090750899 0.0852756997005397 -0.131940425086276 0.0904044424296397
ew_colless 0.364749287186077 0.102310272230609 -0.227653872737768 -0.373252494739076 0.12431853425805 -0.349164722592112 -0.359281202604981 0.104075134683896 -0.643197768771729 -0.204898284084779 -0.172394449953507 0.593202917410481 0.537253065579792 -0.623326971316254 0.623326971316254 0.668192875817465 0.730298068025286 -0.0426823022302223 0.655428053159334 -0.671060698947604 0.0307049221850578 0.602035567748648 0.508360639660121 -0.454865536854219 0.113015676440849 -0.391039453527018 -0.591218414015344 0.679961904467347 1 -0.547109206321565 -0.536883695467383 -0.439511428960789 0.537504111422286 -0.644325773850684 0.0990993446032243 -0.623031163191425 0.595241334461739 0.0389418375428065 0.0389418375428106 0.0424906640655986 -0.335657438073964 0.442788693756996 0.442333974629126 0.465455456656476 0.52584750654832 0.200185610912735 -0.030492152399548 0.367163063812913 -0.18301008671751 0.00202189640469699 0.172712440296251 -0.335655028650331 0.309788711266316 -0.346294851969042
max_del_width -0.568293940085448 0.327269904435803 0.638115799857053 0.0589273319272545 -0.584404139712243 0.0185565916350117 -0.0556195767121572 -0.708106578724325 0.907015864209579 -0.0708610799467007 0.483859076021231 -0.270601925207503 -0.258738222153987 0.913687766448007 -0.913687766448008 -0.800250601284218 -0.414838076476973 0.151359299143127 -0.221558994456626 0.380705247001926 -0.144529667112603 -0.226496484479492 -0.337392944221906 0.863062027916849 -0.362946030265216 0.248248394269455 0.490377439300633 -0.503001404333918 -0.547109206321565 1 0.249813800980323 0.92534033079486 -0.928172717219425 0.409768029795445 0.48570141786207 0.297913163752083 -0.922306610684873 -0.112649911033268 -0.112649911033272 -0.194250659350933 0.161967872749994 -0.226950793315451 -0.832713148558732 -0.66815394727024 -0.571452492818581 -0.238845207578785 -0.255507955995553 -0.124354412068157 0.0689992412121916 -0.0766712080574176 -0.096887022947794 0.161970371632115 -0.0664378658311608 -0.0938205838605892
max_depth -0.578558535198883 -0.395554816801464 0.133801207380481 -0.384303921317982 0.46210945724135 -0.0130057407043028 -0.256929292890667 -0.266357942097877 0.904008430408747 0.158196273580196 -0.333201670927897 0.158274126217553 0.304631665813079 0.110215153939843 -0.110215153939843 -0.73101923069604 0.0359427409806862 -0.0581711900507175 -0.608410952541851 0.730604915609825 0.0740878582689544 -0.970087512915364 -0.885381439113609 -0.101937935656203 -0.383708734410609 0.967945006383092 0.947654284716707 0.0971368380181352 -0.536883695467383 0.249813800980323 1 0.149691450574131 -0.0682287220690762 -0.164058792221121 -0.601008716575665 0.958498215528853 -0.0684833213874453 -0.302213457150689 -0.30221345715069 -0.277732349770006 0.212836884485098 -0.726335287455771 -0.451329643132804 -0.677641150272347 -0.840477032277133 -0.618069190201226 0.790141047047592 0.40636743478935 -0.208421039147965 -0.315101467838019 -0.646470895631965 0.212835518070832 -0.565518291040245 0.144753692492622
max_width -0.649822783946378 0.347451437160526 0.637089479675321 0.0505142217991944 -0.759179936204734 -0.0171015686836847 -0.126261139595904 -0.691656082554554 0.96228724568863 -0.344714359786245 0.653911246667092 -0.248903247027693 -0.204135012608249 0.916423092537973 -0.916423092537973 -0.629905673567313 -0.257930288931254 -0.1252224583374 -0.258307096681938 0.335156735727632 0.100442089633417 -0.156961800000644 -0.321230119181505 0.937884919216582 -0.226747822763256 0.141358232183023 0.441062645781247 -0.403466304927653 -0.439511428960789 0.92534033079486 0.149691450574131 1 -0.922216643958065 0.295239574612162 0.651808887098392 0.205262926763979 -0.884721200030627 0.000856531839295094 0.00085653183929009 -0.196567852437614 0.353092561417407 -0.229851542206832 -0.857178649471685 -0.629309176358288 -0.493639001962033 -0.262667558965257 -0.40013864687869 0.0780329561292498 0.243075203867678 -0.0144610277221122 -0.0824249625536958 0.353094993883839 -0.140511187661 0.0397681916023699
rogers 0.394431576264467 -0.57024818115389 -0.771637683844811 -0.216971462809091 0.68374677964023 -0.0850324312087394 -0.0948641912599003 0.517028013291461 0.998385999175919 0.0394034633741646 -0.511617034239429 0.408259448884945 0.440312917179878 -0.992208869117844 0.992208869117844 0.666357567052474 0.557312777514029 -0.157994019144478 0.129486539817402 -0.242838501663834 0.18229088994408 0.0549184926754899 0.184538471805554 -0.958869693153438 0.375198079377099 -0.00800504901160462 -0.315409531277448 0.631750313174856 0.537504111422286 -0.928172717219425 -0.0682287220690762 -0.922216643958065 1 -0.568116184116319 -0.668616806537494 -0.155584437660315 0.992198241321256 0.0503867953704382 0.0503867953704423 -0.0264428363616753 -0.0979269688140083 0.0221814167955721 0.816643946703231 0.606917884574585 0.440323904741241 0.0905096069228875 0.468150745541079 0.209987355527156 -0.148643557998591 -0.110268610986971 -0.120541782929808 -0.0979280549575367 -0.0819627851465532 -0.0642665984512655
stairs2 0.110647822320514 0.38342936892283 0.340853983987796 0.774414514462041 -0.351384878041456 0.32460274311179 0.577770791273781 0.0822445139205126 0.292137610897442 0.25486463958156 0.172403305139804 -0.903690790340673 -0.913834036722619 0.607931924148314 -0.607931924148313 -0.251540408105766 -0.968932447895772 0.265921689146184 -0.00294727060042447 0.0805751851612421 -0.189613480017795 0.149584921749681 0.290104254886851 0.539460633797172 -0.0110418599566886 -0.283948194733821 -0.130954737437243 -0.955026061050949 -0.644325773850684 0.409768029795445 -0.164058792221121 0.295239574612162 -0.568116184116319 1 0.263982294717808 -0.102930623897964 -0.63523617380268 0.111652353219048 0.111652353219046 0.269866712192678 -0.0689670066541428 0.311234717650787 -0.225020833670664 -0.15217054731067 -0.0698325613219049 0.24815022612846 -0.510293629716765 -0.841862149420304 0.234849628675973 0.27124765820746 0.492000004187357 -0.0689675180007364 0.360089156801111 0.0458868509018413
tot_coph 0.00252986462818994 0.685567684181334 0.50288180186175 0.224189994215651 -0.872768389090021 -0.0273290756478645 0.0680973803508801 -0.260419063300197 0.981645131876081 -0.30405563493865 0.692135560987738 -0.166146898502337 -0.292760643504856 0.629664765810905 -0.629664765810905 0.0511826737167051 -0.173954278825558 -0.014348033914411 0.229514885479185 -0.330665016632217 -0.0911013849794021 0.56823848887966 0.320759749330173 0.786329744086866 -0.0432945654591958 -0.616209328594435 -0.333878668452677 -0.301878292521532 0.0990993446032243 0.48570141786207 -0.601008716575665 0.651808887098392 -0.668616806537494 0.263982294717808 1 -0.494233786396217 -0.628931344548703 0.137226872994748 0.137226872994746 0.138795905896065 0.0317965025023516 0.340861479288206 -0.352766120307293 -0.00637302193299916 0.246392228857707 0.297356401071629 -0.853096412235032 -0.119224904972542 0.246156184807712 0.246256438431863 0.368386010595678 0.0317978479979144 0.270729215593521 0.0607625742226858
var_depth -0.464759683397907 -0.352718420366979 0.134791160067676 -0.41750511978148 0.380517779084385 0.198937893947816 -0.0491813741933556 -0.131797146974829 0.845609805024386 0.28155714409106 -0.193790612996559 0.144887049241914 0.181130475810955 0.207541960954397 -0.207541960954397 -0.741535147106043 -0.0667596457592163 0.0661680740820863 -0.613872530073069 0.814569457910203 -0.0442409567666905 -0.93750916695515 -0.945637730365562 -0.00912409515291045 -0.363285276215794 0.871972324326242 0.936066213781388 0.0756653607060149 -0.623031163191425 0.297913163752083 0.958498215528853 0.205262926763979 -0.155584437660315 -0.102930623897964 -0.494233786396217 1 -0.172180246716311 -0.180396104067568 -0.180396104067569 -0.0902906451606643 0.275075851966596 -0.686015022009516 -0.414169628304451 -0.588828170777751 -0.740208455441951 -0.627789864252676 0.690703424844803 0.355630279588925 -0.0982902492075501 -0.126397322763972 -0.555776651072772 0.275072625377856 -0.509111508412798 0.382226186530479
symmetry_nodes 0.332775612789764 -0.541818563756147 -0.727414924045756 -0.24807252861893 0.656277146335626 -0.173010981188599 -0.1975579008785 0.449803376223725 0.998995127313733 -0.048198704645719 -0.5052827152614 0.46147542583279 0.520180448279799 -0.990405947387252 0.990405947387252 0.67363656189997 0.639183089662102 -0.234606879317301 0.121657973614056 -0.28186151144753 0.234334881520354 0.053364500496631 0.175931322183754 -0.94211136541288 0.34841097343533 0.00700887463829432 -0.300185377250602 0.677113301520535 0.595241334461739 -0.922306610684873 -0.0684833213874453 -0.884721200030627 0.992198241321256 -0.63523617380268 -0.628931344548703 -0.172180246716311 1 0.0104241331352905 0.0104241331352944 -0.085529693363447 -0.0928797256538554 -0.00493809082564587 0.762787792707366 0.56140062234453 0.409734988540452 0.0861636058243185 0.468792030853898 0.301232941718871 -0.172506061190758 -0.162155606262273 -0.166797869002299 -0.0928803297953446 -0.125193750522338 -0.100214588054407
mpd 0.168579032593528 -0.305833818173038 -0.457129694923137 -0.0876017001048711 -0.371069402321418 0.798612528013778 0.658085030397143 0.429776243600944 0.387323735672973 -0.10635438918788 0.576415159747394 -0.332418651328324 -0.487057776889955 -0.0162436742319927 0.016243674231993 0.362952575744912 -0.0757041016203699 0.0164163289555013 0.370111921894665 0.364752286188933 0.367547058855502 0.360190112885897 0.192392384007414 0.112324433576753 0.764097440632938 -0.360124158459376 -0.26238010815 0.115341651390812 0.0389418375428065 -0.112649911033268 -0.302213457150689 0.000856531839295094 0.0503867953704382 0.111652353219048 0.137226872994748 -0.180396104067568 0.0104241331352905 1 1 0.586657890165692 0.618606831495278 0.462661501980572 0.340003875033896 0.470077715116609 0.432171139904083 -0.456059254730354 -0.410714018610843 -0.0893570945858764 0.928129180293425 0.832533366594468 0.665801356687545 0.618605575050982 0.49862430819356 0.478848220602003
psv 0.168579032593534 -0.305833818173037 -0.457129694923138 -0.0876017001048738 -0.371069402321414 0.798612528013779 0.658085030397144 0.429776243600949 0.387323735672971 -0.106354389187876 0.57641515974739 -0.33241865132832 -0.487057776889953 -0.016243674231997 0.0162436742319973 0.362952575744915 -0.075704101620368 0.0164163289555048 0.370111921894669 0.36475228618893 0.367547058855498 0.360190112885899 0.192392384007416 0.112324433576748 0.764097440632936 -0.360124158459378 -0.262380108150003 0.115341651390816 0.0389418375428106 -0.112649911033272 -0.30221345715069 0.00085653183929009 0.0503867953704423 0.111652353219046 0.137226872994746 -0.180396104067569 0.0104241331352944 1 1 0.586657890165696 0.618606831495274 0.462661501980575 0.3400038750339 0.470077715116612 0.432171139904086 -0.456059254730352 -0.410714018610841 -0.0893570945858758 0.928129180293423 0.832533366594469 0.665801356687547 0.618605575050978 0.498624308193563 0.478848220602004
vpd 0.678344225158569 0.283171041635548 0.0139638550342906 -0.129606781028086 0.0167259142397244 0.763683027889066 0.790754773431989 0.743980664391521 -0.48013448004753 0.585455053565385 0.0508482013577877 -0.167381438934931 -0.514759430172331 0.0309353387922248 -0.0309353387922239 0.208477430596176 -0.349075194432152 0.603600695868973 0.569174833813584 0.0867169429684614 -0.373471607694742 0.389431278838724 0.199807711907657 0.00884599056542518 0.0799219952893408 -0.439647428471468 -0.334264490806171 -0.00150006038621082 0.0424906640655986 -0.194250659350933 -0.277732349770006 -0.196567852437614 -0.0264428363616753 0.269866712192678 0.138795905896065 -0.0902906451606643 -0.085529693363447 0.586657890165692 0.586657890165696 1 -0.0976157296766009 0.704569998590164 0.311817181002587 0.358472122539167 0.405803746523338 -0.127469216091213 -0.252414316007981 -0.236180788224991 0.392518039316259 0.926028503365918 0.781379558042863 -0.0976212044972671 0.748382140126106 0.605202915642519
mntd -0.533868666031414 -0.598954012663977 -0.379210307564503 -0.0696693076230089 -0.434887141086695 0.423049658228747 0.167122420651101 -0.0744055213109807 -0.205147181979817 -0.550205751190985 0.682289949242823 -0.245805920380347 -0.152352222538545 0.175230396702822 -0.175230396702823 -0.00926741921315002 0.100252741495321 -0.563288395368752 -0.424067241806069 0.66976571104689 0.740997053441529 -0.279626838054008 -0.376508490371461 0.268922666509116 0.66489924164273 0.180320880728693 0.345033014574048 0.0852763297213669 -0.335657438073964 0.161967872749994 0.212836884485098 0.353092561417407 -0.0979269688140083 -0.0689670066541428 0.0317965025023516 0.275075851966596 -0.0928797256538554 0.618606831495278 0.618606831495274 -0.0976157296766009 1 -0.357361498179344 -0.0908299752497133 0.0136404939676656 -0.081602910894154 -0.588671013493714 -0.146504960649969 0.270541589720165 0.801351378994955 0.23367237844503 -0.0864151958421921 0.999999999962719 -0.33054113254683 0.460803390436694
j_stat 0.673044197652831 0.47506686192756 0.0438123490593258 0.162330506494797 -0.176886866541607 0.31511175016319 0.480810754197916 0.447000495404308 -0.678348121742011 0.248229173232986 0.0306262223872669 -0.263681775277557 -0.467868370440613 -0.0720149407630757 0.0720149407630762 0.480673278078402 -0.232279562000834 0.452146730369476 0.914751155499382 -0.451771015349435 -0.236828272760369 0.850139372455108 0.788743867011299 0.0253304730528071 0.1759719438329 -0.741860421167175 -0.772144914102794 -0.106895336560902 0.442788693756996 -0.226950793315451 -0.726335287455771 -0.229851542206832 0.0221814167955721 0.311234717650787 0.340861479288206 -0.686015022009516 -0.00493809082564587 0.462661501980572 0.462661501980575 0.704569998590164 -0.357361498179344 1 0.345939474552043 0.443239627784506 0.573761004824113 0.215861821008574 -0.533985677733633 -0.418991251584868 0.257352478675598 0.668309379287789 0.937794152456622 -0.357361433216353 0.960273015613638 -0.0550510058667966
rquartet 0.734954072706686 -0.402656576493001 -0.823522097334713 0.0135751458875896 0.38503712609344 0.283234036132887 0.388881944155477 0.7541104894228 0.832182889243092 0.230920128692063 -0.187961102639464 0.147975372073139 -0.0099385440475149 -0.802818208938439 0.80281820893844 0.80067196766516 0.202751222437501 0.125923675575367 0.318642323052816 -0.306489777603209 -0.0504494188695006 0.41976052484291 0.447588205608234 -0.72817514727794 0.562528776832765 -0.456927937620321 -0.645523537806594 0.374101752450894 0.442333974629126 -0.832713148558732 -0.451329643132804 -0.857178649471685 0.816643946703231 -0.225020833670664 -0.352766120307293 -0.414169628304451 0.762787792707366 0.340003875033896 0.3400038750339 0.311817181002587 -0.0908299752497133 0.345939474552043 1 0.931500839628837 0.81979809247547 0.299608556635908 0.0224153104792106 -0.219243725861952 0.102310802488143 0.255882441482892 0.284152877051549 -0.0908325916353986 0.249272079747146 0.134543827611823
wiener 0.729446118799293 -0.253125701097997 -0.744894434724466 0.0789543670032082 0.0422654385575211 0.341099587954717 0.460400149414512 0.681275620345774 0.928484895058641 0.0948999372348035 0.137069801036358 0.0847080928905027 -0.130027913562365 -0.600418887883738 0.600418887883738 0.851825236389943 0.159079341469005 0.098929344889783 0.376443472950942 -0.370332419860771 -0.0384742955915673 0.624588685139407 0.547045374048456 -0.455686197288732 0.649436350231148 -0.687997527613777 -0.769006952018244 0.297139080618715 0.465455456656476 -0.66815394727024 -0.677641150272347 -0.629309176358288 0.606917884574585 -0.15217054731067 -0.00637302193299916 -0.588828170777751 0.56140062234453 0.470077715116609 0.470077715116612 0.358472122539167 0.0136404939676656 0.443239627784506 0.931500839628837 1 0.959301772970512 0.370544079132909 -0.300073043849394 -0.266834267840164 0.269511565277979 0.374102669787717 0.415182826805588 0.0136382873391595 0.326770612839749 0.198517852343365
max_betweenness 0.763837984044278 0.00845531063165913 -0.541560628344556 0.158078503514115 -0.133424387962186 0.267182489592331 0.4382708549175 0.621298775392104 0.981645916306914 0.0479777407168762 0.221178731983959 0.0479472211473532 -0.188718617945615 -0.450396710702277 0.450396710702277 0.866994198092292 0.104915640702909 0.116233679492578 0.476534291399799 -0.530401536952429 -0.103239478521844 0.788351277061845 0.670411958566431 -0.276176782085949 0.555087565359917 -0.854169342874585 -0.880011193484803 0.200307059010045 0.52584750654832 -0.571452492818581 -0.840477032277133 -0.493639001962033 0.440323904741241 -0.0698325613219049 0.246392228857707 -0.740208455441951 0.409734988540452 0.432171139904083 0.432171139904086 0.405803746523338 -0.081602910894154 0.573761004824113 0.81979809247547 0.959301772970512 1 0.498071060128805 -0.50057944823696 -0.30081777105652 0.252983760498337 0.412269851761195 0.523700104377745 -0.0816047328855118 0.427962377130393 0.167192312914765
max_closeness 0.506479764672471 0.461138401413692 0.0797297449297672 0.616940477490728 -0.0434900783139042 -0.420112751761546 -0.0263717083614579 0.146994588313616 -0.661112397242082 0.078868805341443 -0.166319098914806 -0.0747065351215102 -0.105742949890583 -0.111275994905703 0.111275994905703 0.41261119037467 -0.199903278922033 0.0455518770153493 0.0603296527252534 -0.827839461884574 -0.37299226800654 0.491011868965584 0.602118277422677 -0.0617007485335052 -0.128124553187134 -0.616594578911729 -0.647312019793855 -0.343003509736825 0.200185610912735 -0.238845207578785 -0.618069190201226 -0.262667558965257 0.0905096069228875 0.24815022612846 0.297356401071629 -0.627789864252676 0.0861636058243185 -0.456059254730354 -0.456059254730352 -0.127469216091213 -0.588671013493714 0.215861821008574 0.299608556635908 0.370544079132909 0.498071060128805 1 -0.388278466923741 -0.504414209637636 -0.45554546827313 -0.305463534530794 0.0677412791676212 -0.588671027900101 0.0367197170158826 -0.288990762769466
diameter -0.187368001091752 -0.478338295135354 -0.16598421637877 -0.548369716122844 0.86182097828235 -0.192988026585339 -0.380907349746079 -0.0221605735295219 0.945030231685474 0.301044786857223 -0.71438951167598 0.522601805838952 0.622546277933094 -0.462669753409906 0.462669753409905 -0.328605555330162 0.37940075580934 0.0614828038506978 -0.300760296553217 0.33661078909782 -0.0738158420860533 -0.735017765963823 -0.60903293588702 -0.648461458010498 -0.357846556088552 0.82507035061324 0.598688392542554 0.478067880866106 -0.030492152399548 -0.255507955995553 0.790141047047592 -0.40013864687869 0.468150745541079 -0.510293629716765 -0.853096412235032 0.690703424844803 0.468792030853898 -0.410714018610843 -0.410714018610841 -0.252414316007981 -0.146504960649969 -0.533985677733633 0.0224153104792106 -0.300073043849394 -0.50057944823696 -0.388278466923741 1 0.46441752363006 -0.504534569217716 -0.409547174317385 -0.633072592958601 -0.146506236951568 -0.436320392865316 -0.0749786618291664
eigenvector -0.436817710685954 -0.224028801137985 0.0205821170988323 -0.75609289798727 0.16001123859684 -0.287349140643763 -0.613682813778587 -0.242076245289008 0.563543369483691 -0.390607731016437 -0.0502330132918754 0.712033859609595 0.797541594702696 -0.229532808226084 0.229532808226083 -0.0456789071203536 0.82273138822667 -0.423420991647113 -0.170468758124987 0.179418712344125 0.361612380708889 -0.377487571510919 -0.53609680368173 -0.194098964628957 -0.138648123414542 0.472314535060491 0.450368295802954 0.772690604349027 0.367163063812913 -0.124354412068157 0.40636743478935 0.0780329561292498 0.209987355527156 -0.841862149420304 -0.119224904972542 0.355630279588925 0.301232941718871 -0.0893570945858764 -0.0893570945858758 -0.236180788224991 0.270541589720165 -0.418991251584868 -0.219243725861952 -0.266834267840164 -0.30081777105652 -0.504414209637636 0.46441752363006 1 -0.0731990837589214 -0.188768679375093 -0.507505544506619 0.270541798056506 -0.443522994952361 0.134293025719267
mean_branch_length -0.102816381379517 -0.291548826223319 -0.327637717779597 0.0954482275232578 -0.561949663332134 0.702551663481124 0.565855847929108 0.244538974794208 -0.494348954410668 -0.331600541413173 0.724512074243016 -0.503706459046902 -0.552308241535003 0.206450629165679 -0.206450629165679 0.233444405574385 -0.168725555216245 -0.239678710492926 0.095201291591766 0.456668193544512 0.558215135022953 0.211942072106204 0.0820435508686513 0.339800676093395 0.769244443858162 -0.279627226583971 -0.102788925090278 -0.0817480950027324 -0.18301008671751 0.0689992412121916 -0.208421039147965 0.243075203867678 -0.148643557998591 0.234849628675973 0.246156184807712 -0.0982902492075501 -0.172506061190758 0.928129180293425 0.928129180293423 0.392518039316259 0.801351378994955 0.257352478675598 0.102310802488143 0.269511565277979 0.252983760498337 -0.45554546827313 -0.504534569217716 -0.0731990837589214 1 0.697986175150459 0.526428953037992 0.801350764338193 0.273498184370601 0.501047124746771
