species	family
Lyciasalamandra_helverseni	Salamandridae
Lyciasalamandra_billae	Salamandridae
Lyciasalamandra_yehudahi	Salamandridae
Lyciasalamandra_arikani	Salamandridae
Lyciasalamandra_fazilae	Salamandridae
Lyciasalamandra_flavimembris	Salamandridae
Lyciasalamandra_irfani	Salamandridae
Lyciasalamandra_atifi	Salamandridae
Lyciasalamandra_luschani	Salamandridae
Salamandra_algira	Salamandridae
Salamandra_infraimmaculata	Salamandridae
Salamandra_salamandra	Salamandridae
Salamandra_corsica	Salamandridae
Salamandra_lanzai	Salamandridae
Salamandra_atra	Salamandridae
Calotriton_arnoldi	Salamandridae
Calotriton_asper	Salamandridae
Triturus_carnifex	Salamandridae
Triturus_macedonicus	Salamandridae
Triturus_cristatus	Salamandridae
Triturus_dobrogicus	Salamandridae
Triturus_karelinii	Salamandridae
Triturus_ivanbureschi	Salamandridae
Triturus_marmoratus	Salamandridae
Triturus_pygmaeus	Salamandridae
Neurergus_crocatus	Salamandridae
Neurergus_kaiseri	Salamandridae
Neurergus_derjugini	Salamandridae
Neurergus_strauchii	Salamandridae
Ommatotriton_ophryticus	Salamandridae
Ommatotriton_vittatus	Salamandridae
Lissotriton_boscai	Salamandridae
Lissotriton_helveticus	Salamandridae
Lissotriton_italicus	Salamandridae
Lissotriton_montandoni	Salamandridae
Lissotriton_vulgaris	Salamandridae
Ichthyosaura_alpestris	Salamandridae
Cynops_chenggongensis	Salamandridae
Cynops_cyanurus	Salamandridae
Cynops_glaucus	Salamandridae
Cynops_ensicauda	Salamandridae
Cynops_fudingensis	Salamandridae
Cynops_orientalis	Salamandridae
Cynops_orphicus	Salamandridae
Cynops_pyrrhogaster	Salamandridae
Cynops_wolterstorffi	Salamandridae
Laotriton_laoensis	Salamandridae
Pachytriton_archospotus	Salamandridae
Pachytriton_brevipes	Salamandridae
Pachytriton_granulosus	Salamandridae
Pachytriton_feii	Salamandridae
Pachytriton_changi	Salamandridae
Pachytriton_inexpectatus	Salamandridae
Pachytriton_moi	Salamandridae
Paramesotriton_caudopunctatus	Salamandridae
Paramesotriton_wulingensis	Salamandridae
Paramesotriton_longliensis	Salamandridae
Paramesotriton_maolanensis	Salamandridae
Paramesotriton_zhijinensis	Salamandridae
Paramesotriton_chinensis	Salamandridae
Paramesotriton_labiatus	Salamandridae
Paramesotriton_deloustali	Salamandridae
Paramesotriton_fuzhongensis	Salamandridae
Paramesotriton_guanxiensis	Salamandridae
Paramesotriton_yunwuensis	Salamandridae
Paramesotriton_hongkongensis	Salamandridae
Euproctus_montanus	Salamandridae
Euproctus_platycephalus	Salamandridae
Notophthalmus_meridionalis	Salamandridae
Notophthalmus_perstriatus	Salamandridae
Notophthalmus_viridescens	Salamandridae
Taricha_granulosa	Salamandridae
Taricha_torosa	Salamandridae
Taricha_rivularis	Salamandridae
Taricha_sierrae	Salamandridae
Echinotriton_andersoni	Salamandridae
Echinotriton_chinhaiensis	Salamandridae
Tylototriton_asperrimus	Salamandridae
Tylototriton_notialis	Salamandridae
Tylototriton_ziegleri	Salamandridae
Tylototriton_broadoridgus	Salamandridae
Tylototriton_dabienicus	Salamandridae
Tylototriton_daweishanensis	Salamandridae
Tylototriton_hainanensis	Salamandridae
Tylototriton_kweichowensis	Salamandridae
Tylototriton_lizhenchangi	Salamandridae
Tylototriton_wenxianensis	Salamandridae
Tylototriton_panhai	Salamandridae
Tylototriton_vietnamensis	Salamandridae
Tylototriton_pseudoverrucosus	Salamandridae
Tylototriton_shanjing	Salamandridae
